salesrepname,customername,countryname,pgcombine,values_type,actual_2019_jan,actual_2019_feb,actual_2019_mar,actual_2019_apr,actual_2019_may,actual_2019_jun,actual_2019_jul,actual_2019_aug,actual_2019_sep,actual_2019_oct,actual_2019_nov,actual_2019_dec,actual_2020_jan,actual_2020_feb,actual_2020_mar,actual_2020_apr,actual_2020_may,actual_2020_jun,actual_2020_jul,actual_2020_aug,actual_2020_sep,actual_2020_oct,actual_2020_nov,actual_2020_dec,actual_2021_jan,actual_2021_feb,actual_2021_mar,actual_2021_apr,actual_2021_may,actual_2021_jun,actual_2021_jul,actual_2021_aug,actual_2021_sep,actual_2021_oct,actual_2021_nov,actual_2021_dec,actual_2022_jan,actual_2022_feb,actual_2022_mar,actual_2022_apr,actual_2022_may,actual_2022_jun,actual_2022_jul,actual_2022_aug,actual_2022_sep,actual_2022_oct,actual_2022_nov,actual_2022_dec,actual_2023_jan,actual_2023_feb,actual_2023_mar,actual_2023_apr,actual_2023_may,actual_2023_jun,actual_2023_jul,actual_2023_aug,actual_2023_sep,actual_2023_oct,actual_2023_nov,actual_2023_dec,actual_2024_jan,actual_2024_feb,actual_2024_mar,actual_2024_apr,actual_2024_may,actual_2024_jun,actual_2024_jul,actual_2024_aug,actual_2024_sep,actual_2024_oct,actual_2024_nov,actual_2024_dec,actual_2025_jan,actual_2025_feb,actual_2025_mar,actual_2025_apr,actual_2025_may,actual_2025_jun,actual_2025_jul,actual_2025_aug,actual_2025_sep,actual_2025_oct,actual_2025_nov,actual_2025_dec,budget_2025_jan,budget_2025_feb,budget_2025_mar,budget_2025_apr,budget_2025_may,budget_2025_jun,budget_2025_jul,budget_2025_aug,budget_2025_sep,budget_2025_oct,budget_2025_nov,budget_2025_dec
Sojy Jose Ukken,PREMIER INT. PLASTIC PRODUCTS TRDG ,UNITED ARAB EMIRATES,Commercial Items Plain,Amount,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,PREMIER INT. PLASTIC PRODUCTS TRDG ,UNITED ARAB EMIRATES,Commercial Items Plain,MoRM,0,0,0,0,0,4085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,PREMIER INT. PLASTIC PRODUCTS TRDG ,UNITED ARAB EMIRATES,Commercial Items Printed,KGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824,0,3270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,PREMIER INT. PLASTIC PRODUCTS TRDG ,UNITED ARAB EMIRATES,Commercial Items Printed,Amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7320,0,17004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,PREMIER INT. PLASTIC PRODUCTS TRDG ,UNITED ARAB EMIRATES,Commercial Items Printed,MoRM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2223,0,-13217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,PREMIER INT. PLASTIC PRODUCTS TRDG ,UNITED ARAB EMIRATES,Industrial Items Plain,KGS,0,0,0,0,0,0,0,0,0,0,0,0,0,1588,0,0,0,1669,0,0,0,794,810,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,PREMIER INT. PLASTIC PRODUCTS TRDG ,UNITED ARAB EMIRATES,Industrial Items Plain,Amount,0,0,0,0,0,0,0,0,0,0,0,0,0,8330,0,0,0,8755,0,0,0,4165,4250,4250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,PREMIER INT. PLASTIC PRODUCTS TRDG ,UNITED ARAB EMIRATES,Industrial Items Plain,MoRM,0,0,0,0,0,0,0,0,0,0,0,0,0,1378,0,0,0,999,0,0,0,1007,780,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,PREMIER INT. PLASTIC PRODUCTS TRDG ,UNITED ARAB EMIRATES,Industrial Items Printed,KGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,PREMIER INT. PLASTIC PRODUCTS TRDG ,UNITED ARAB EMIRATES,Industrial Items Printed,Amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,PREMIER INT. PLASTIC PRODUCTS TRDG ,UNITED ARAB EMIRATES,Industrial Items Printed,MoRM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,PREMIER INT. PLASTIC PRODUCTS TRDG ,UNITED ARAB EMIRATES,Wide Film,KGS,0,0,0,0,0,0,10995,0,10767,0,0,14850,0,8473,0,0,0,4532,5541,0,0,6000,2664,18910,11690,0,3125,11114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12090,7967,1388,9199,3130,7857,3868,3795,6740,2780,2312,6711,3036,5736,4270,4124,3858,4717,6116,2246,3461,3498,890,1390,0,0,1504,3511,4423,4133,5816,694,4819,2644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,PREMIER INT. PLASTIC PRODUCTS TRDG ,UNITED ARAB EMIRATES,Wide Film,Amount,0,0,0,0,0,0,60300,0,56400,0,0,74650,0,42540,0,0,0,22620,28080,0,0,27600,12300,87150,55900,0,17150,58740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77395,50837,8600,57860,15800,52800,25325,23650,40990,16685,13880,39655,17640,33130,24510,25120,21920,28240,37310,14020,22900,22200,1179,7600,0,0,8000,24240,28635,25735,34660,7600,28815,15020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,PREMIER INT. PLASTIC PRODUCTS TRDG ,UNITED ARAB EMIRATES,Wide Film,MoRM,0,0,0,0,0,0,8766,0,18667,0,0,2551,0,8679,0,0,0,6381,6849,0,0,3009,2108,17247,14709,0,1285,-10321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20190,12228,3103,14681,2166,16694,10987,5391,8651,5036,2738,10811,5887,11501,7974,9208,6975,10460,13788,5805,9693,9050,-2284,3158,0,0,2612,9409,10596,10578,13456,5330,11000,5369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,PREMIER INT. PLASTIC PRODUCTS TRDG ,UNITED ARAB EMIRATES,Services Charges,KGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,PREMIER INT. PLASTIC PRODUCTS TRDG ,UNITED ARAB EMIRATES,Services Charges,Amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,PREMIER INT. PLASTIC PRODUCTS TRDG ,UNITED ARAB EMIRATES,Services Charges,MoRM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,PREMIER INTERNATIONAL PLASTICAL JORF,UNITED ARAB EMIRATES,Laminates,KGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,PREMIER INTERNATIONAL PLASTICAL JORF,UNITED ARAB EMIRATES,Laminates,Amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,PREMIER INTERNATIONAL PLASTICAL JORF,UNITED ARAB EMIRATES,Laminates,MoRM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,PREMIER INTERNATIONAL PLASTICAL JORF,UNITED ARAB EMIRATES,Services Charges,KGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,PREMIER INTERNATIONAL PLASTICAL JORF,UNITED ARAB EMIRATES,Services Charges,Amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,PREMIER INTERNATIONAL PLASTICAL JORF,UNITED ARAB EMIRATES,Services Charges,MoRM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,PREMIER INTERNATIONAL PLASTICAL JORF,UNITED ARAB EMIRATES,Others,KGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,0,0,0,0,0,801,0,0,0,0,859,0,0,0,0,228,0,0,0,0,0,0,475,0,475,0,0,0,0,0,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,PREMIER INTERNATIONAL PLASTICAL JORF,UNITED ARAB EMIRATES,Others,Amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4590,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,8480,0,0,0,0,1920,0,0,0,0,0,0,4000,0,4000,0,0,0,0,0,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,PREMIER INTERNATIONAL PLASTICAL JORF,UNITED ARAB EMIRATES,Others,MoRM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,0,0,0,0,0,0,0,0,0,1757,0,0,0,0,2057,0,0,0,0,346,0,0,0,0,0,0,721,0,721,0,0,0,0,0,1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,QADER BRO GROUP FZE ,UNITED ARAB EMIRATES,Commercial Items Printed,KGS,0,4030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,QADER BRO GROUP FZE ,UNITED ARAB EMIRATES,Commercial Items Printed,Amount,0,37479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,QADER BRO GROUP FZE ,UNITED ARAB EMIRATES,Commercial Items Printed,MoRM,0,14181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,"RIO GALLERIA LTD45 DURYAN DISTRICT 46,",ARMENIA,Others,KGS,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,"RIO GALLERIA LTD45 DURYAN DISTRICT 46,",ARMENIA,Others,Amount,0,0,0,0,0,0,0,0,16200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,"RIO GALLERIA LTD45 DURYAN DISTRICT 46,",ARMENIA,Others,MoRM,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,Safari House General Trading ,KUWAIT,Commercial Items Printed,KGS,2714,1364,0,0,3002,5489,0,3610,0,1134,0,0,1686,1023,0,0,0,0,1749,1762,0,1013,1734,0,0,1763,0,0,3469,0,2228,1190,0,0,775,2196,0,0,2030,0,0,1744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,Safari House General Trading ,KUWAIT,Commercial Items Printed,Amount,32008,16770,0,0,36475,70510,0,46945,0,10500,0,0,20167,9933,0,0,0,0,21433,21558,0,9375,21043,0,0,21690,0,0,43267,0,20625,21888,0,0,7875,22313,0,0,23430,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,Safari House General Trading ,KUWAIT,Commercial Items Printed,MoRM,15505,7793,0,0,16442,36162,0,24252,0,3741,0,0,10469,3943,0,0,0,0,12197,13111,0,2943,11082,0,0,11035,0,0,17417,0,7592,13876,0,0,2070,5864,0,0,7112,0,0,4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,Safari House General Trading ,KUWAIT,Services Charges,KGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,Safari House General Trading ,KUWAIT,Services Charges,Amount,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,Safari House General Trading ,KUWAIT,Services Charges,MoRM,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,SALAH MOHAMMED ALI BADASHDRMOUNT -AL MOUKALLA,YEMEN,Commercial Items Plain,KGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1806,0,0,0,0,0,0,0,0,0,1785,0,0,0,0,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,1516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,SALAH MOHAMMED ALI BADASHDRMOUNT -AL MOUKALLA,YEMEN,Commercial Items Plain,Amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14964,0,0,0,0,0,0,0,0,0,14790,0,0,0,0,11228,0,0,0,0,0,0,0,0,0,0,0,0,0,11880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,SALAH MOHAMMED ALI BADASHDRMOUNT -AL MOUKALLA,YEMEN,Commercial Items Plain,MoRM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4734,0,0,0,0,0,0,0,0,0,6066,0,0,0,0,4798,0,0,0,0,0,0,0,0,0,0,0,0,0,5439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,SHARJAH GENERAL CONT. CO. LLC ,UNITED ARAB EMIRATES,Others,KGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,SHARJAH GENERAL CONT. CO. LLC ,UNITED ARAB EMIRATES,Others,Amount,2400,4000,0,0,6320,0,0,0,6400,0,0,0,6400,0,0,0,6400,0,0,6400,0,0,0,0,0,6400,0,0,6400,0,0,0,0,0,6320,0,0,3200,0,3200,3200,0,0,3200,3200,0,3200,0,0,2960,2960,0,6400,-3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,SHARJAH GENERAL CONT. CO. LLC ,UNITED ARAB EMIRATES,Others,MoRM,579,965,0,0,1525,0,0,0,1544,0,0,0,1544,0,0,0,1544,0,0,1544,0,0,0,0,0,1544,0,0,1544,0,0,0,0,0,1525,0,0,772,0,772,772,0,0,772,772,0,772,0,0,-1532,2960,0,1092,-320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,SWEETS OF OMAN ,OMAN,Laminates,KGS,0,0,0,0,0,999,0,0,0,0,0,0,0,0,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,SWEETS OF OMAN ,OMAN,Laminates,Amount,0,0,0,0,0,12987,0,0,0,0,0,0,0,0,5385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,SWEETS OF OMAN ,OMAN,Laminates,MoRM,0,0,0,0,0,4124,0,0,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,SWEETS OF OMAN ,OMAN,Mono Layer Printed,KGS,0,0,4534,0,8732,6315,8025,0,4297,9098,8514,1240,7683,2918,9247,6297,0,0,0,0,0,0,0,0,0,0,1944,0,3352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,SWEETS OF OMAN ,OMAN,Mono Layer Printed,Amount,0,0,70730,0,136219,98514,125190,0,69937,141929,141291,19344,119855,45521,144253,98233,0,0,0,0,0,0,0,0,0,0,33826,0,60001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,SWEETS OF OMAN ,OMAN,Mono Layer Printed,MoRM,0,0,13952,0,36697,23791,24668,0,19694,29497,47038,6965,39995,12133,41309,35319,0,0,0,0,0,0,0,0,0,0,13687,0,19865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojy Jose Ukken,SWEETS OF OMAN ,OMAN,Services Charges,KGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
